-8.48	0.9820	450
-8.47	0.9820	450
-8.46	0.9820	450
-8.45	0.9820	449
-8.44	0.9819	449
-8.43	0.9818	449
-8.42	0.9818	449
-8.41	0.9817	448
-8.40	0.9817	448
-8.39	0.9817	448
-8.38	0.9816	447
-8.37	0.9815	447
-8.36	0.9815	447
-8.35	0.9814	446
-8.34	0.9814	446
-8.33	0.9813	446
-8.32	0.9813	445
-8.31	0.9813	445
-8.30	0.9812	445
-8.29	0.9812	444
-8.28	0.9811	444
-8.27	0.9811	444
-8.26	0.9810	444
-8.25	0.9809	443
-8.24	0.9809	443
-8.23	0.9809	443
-8.22	0.9808	442
-8.21	0.9808	442
-8.20	0.9807	442
-8.19	0.9807	441
-8.18	0.9807	441
-8.17	0.9806	441
-8.16	0.9806	440
-8.15	0.9805	440
-8.14	0.9805	440
-8.13	0.9804	439
-8.12	0.9803	439
-8.11	0.9803	439
-8.10	0.9802	438
-8.09	0.9801	438
-8.08	0.9801	438
-8.07	0.9800	438
-8.06	0.9799	437
-8.05	0.9799	437
-8.04	0.9799	437
-8.03	0.9798	436
-8.02	0.9797	436
-8.01	0.9797	436
-8.00	0.9796	435
-7.99	0.9796	435
-7.98	0.9795	435
-7.97	0.9795	434
-7.96	0.9794	434
-7.95	0.9793	434
-7.94	0.9793	433
-7.93	0.9792	433
-7.92	0.9792	433
-7.91	0.9792	432
-7.90	0.9791	432
-7.89	0.9790	432
-7.88	0.9790	431
-7.87	0.9789	431
-7.86	0.9789	431
-7.85	0.9788	430
-7.84	0.9787	430
-7.83	0.9786	430
-7.82	0.9785	429
-7.81	0.9785	429
-7.80	0.9784	429
-7.79	0.9783	428
-7.78	0.9782	428
-7.77	0.9782	428
-7.76	0.9782	427
-7.75	0.9781	427
-7.74	0.9781	427
-7.73	0.9780	426
-7.72	0.9779	426
-7.71	0.9779	426
-7.70	0.9778	425
-7.69	0.9777	425
-7.68	0.9776	425
-7.67	0.9776	424
-7.66	0.9775	424
-7.65	0.9774	424
-7.64	0.9774	423
-7.63	0.9773	423
-7.62	0.9773	423
-7.61	0.9772	422
-7.60	0.9771	422
-7.59	0.9771	422
-7.58	0.9770	421
-7.57	0.9770	421
-7.56	0.9769	421
-7.55	0.9769	420
-7.54	0.9768	420
-7.53	0.9767	419
-7.52	0.9766	419
-7.51	0.9766	419
-7.50	0.9765	418
-7.49	0.9764	418
-7.48	0.9763	418
-7.47	0.9762	417
-7.46	0.9762	417
-7.45	0.9761	417
-7.44	0.9760	416
-7.43	0.9759	416
-7.42	0.9758	416
-7.41	0.9758	415
-7.40	0.9758	415
-7.39	0.9757	415
-7.38	0.9756	414
-7.37	0.9755	414
-7.36	0.9754	414
-7.35	0.9753	413
-7.34	0.9752	413
-7.33	0.9752	412
-7.32	0.9751	412
-7.31	0.9750	412
-7.30	0.9749	411
-7.29	0.9748	411
-7.28	0.9748	411
-7.27	0.9746	410
-7.26	0.9746	410
-7.25	0.9745	410
-7.24	0.9744	409
-7.23	0.9743	409
-7.22	0.9742	408
-7.21	0.9742	408
-7.20	0.9740	408
-7.19	0.9739	407
-7.18	0.9738	407
-7.17	0.9737	407
-7.16	0.9736	406
-7.15	0.9735	406
-7.14	0.9735	406
-7.13	0.9734	405
-7.12	0.9734	405
-7.11	0.9732	404
-7.10	0.9732	404
-7.09	0.9731	404
-7.08	0.9731	403
-7.07	0.9730	403
-7.06	0.9729	403
-7.05	0.9728	402
-7.04	0.9727	402
-7.03	0.9726	401
-7.02	0.9725	401
-7.01	0.9724	401
-7.00	0.9724	400
-6.99	0.9723	400
-6.98	0.9721	400
-6.97	0.9720	399
-6.96	0.9720	399
-6.95	0.9719	398
-6.94	0.9718	398
-6.93	0.9717	398
-6.92	0.9716	397
-6.91	0.9716	397
-6.90	0.9715	397
-6.89	0.9714	396
-6.88	0.9713	396
-6.87	0.9711	395
-6.86	0.9710	395
-6.85	0.9709	395
-6.84	0.9708	394
-6.83	0.9708	394
-6.82	0.9707	393
-6.81	0.9705	393
-6.80	0.9704	393
-6.79	0.9703	392
-6.78	0.9702	392
-6.77	0.9701	391
-6.76	0.9700	391
-6.75	0.9699	391
-6.74	0.9698	390
-6.73	0.9697	390
-6.72	0.9696	390
-6.71	0.9694	389
-6.70	0.9693	389
-6.69	0.9692	388
-6.68	0.9691	388
-6.67	0.9690	388
-6.66	0.9689	387
-6.65	0.9688	387
-6.64	0.9687	386
-6.63	0.9686	386
-6.62	0.9685	386
-6.61	0.9684	385
-6.60	0.9683	385
-6.59	0.9682	384
-6.58	0.9681	384
-6.57	0.9680	384
-6.56	0.9679	383
-6.55	0.9678	383
-6.54	0.9677	382
-6.53	0.9675	382
-6.52	0.9674	382
-6.51	0.9672	381
-6.50	0.9671	381
-6.49	0.9670	380
-6.48	0.9669	380
-6.47	0.9668	379
-6.46	0.9667	379
-6.45	0.9666	379
-6.44	0.9665	378
-6.43	0.9664	378
-6.42	0.9662	377
-6.41	0.9661	377
-6.40	0.9660	377
-6.39	0.9659	376
-6.38	0.9658	376
-6.37	0.9656	375
-6.36	0.9655	375
-6.35	0.9654	374
-6.34	0.9653	374
-6.33	0.9651	374
-6.32	0.9649	373
-6.31	0.9648	373
-6.30	0.9647	372
-6.29	0.9646	372
-6.28	0.9644	372
-6.27	0.9643	371
-6.26	0.9642	371
-6.25	0.9640	370
-6.24	0.9638	370
-6.23	0.9637	369
-6.22	0.9636	369
-6.21	0.9635	369
-6.20	0.9634	368
-6.19	0.9632	368
-6.18	0.9630	367
-6.17	0.9629	367
-6.16	0.9627	366
-6.15	0.9626	366
-6.14	0.9625	365
-6.13	0.9623	365
-6.12	0.9622	365
-6.11	0.9620	364
-6.10	0.9619	364
-6.09	0.9617	363
-6.08	0.9616	363
-6.07	0.9615	362
-6.06	0.9613	362
-6.05	0.9612	362
-6.04	0.9610	361
-6.03	0.9608	361
-6.02	0.9607	360
-6.01	0.9605	360
-6.00	0.9604	359
-5.99	0.9602	359
-5.98	0.9600	358
-5.97	0.9598	358
-5.96	0.9597	358
-5.95	0.9595	357
-5.94	0.9594	357
-5.93	0.9592	356
-5.92	0.9590	356
-5.91	0.9588	355
-5.90	0.9587	355
-5.89	0.9585	354
-5.88	0.9584	354
-5.87	0.9582	353
-5.86	0.9579	353
-5.85	0.9578	353
-5.84	0.9576	352
-5.83	0.9573	352
-5.82	0.9571	351
-5.81	0.9570	351
-5.80	0.9568	350
-5.79	0.9565	350
-5.78	0.9563	349
-5.77	0.9561	349
-5.76	0.9559	348
-5.75	0.9557	348
-5.74	0.9555	347
-5.73	0.9553	347
-5.72	0.9551	346
-5.71	0.9549	346
-5.70	0.9547	345
-5.69	0.9545	345
-5.68	0.9543	345
-5.67	0.9541	344
-5.66	0.9538	344
-5.65	0.9536	343
-5.64	0.9534	343
-5.63	0.9532	342
-5.62	0.9530	342
-5.61	0.9528	341
-5.60	0.9527	341
-5.59	0.9525	340
-5.58	0.9523	340
-5.57	0.9521	339
-5.56	0.9518	339
-5.55	0.9515	338
-5.54	0.9512	338
-5.53	0.9510	337
-5.52	0.9508	337
-5.51	0.9506	336
-5.50	0.9503	336
-5.49	0.9500	335
-5.48	0.9498	335
-5.47	0.9496	334
-5.46	0.9493	334
-5.45	0.9491	333
-5.44	0.9488	333
-5.43	0.9486	332
-5.42	0.9483	332
-5.41	0.9480	331
-5.40	0.9478	331
-5.39	0.9475	330
-5.38	0.9472	330
-5.37	0.9470	329
-5.36	0.9467	329
-5.35	0.9463	328
-5.34	0.9461	328
-5.33	0.9458	327
-5.32	0.9456	327
-5.31	0.9453	326
-5.30	0.9450	326
-5.29	0.9446	325
-5.28	0.9444	325
-5.27	0.9441	324
-5.26	0.9438	324
-5.25	0.9435	323
-5.24	0.9433	322
-5.23	0.9430	322
-5.22	0.9426	321
-5.21	0.9424	321
-5.20	0.9421	320
-5.19	0.9419	320
-5.18	0.9416	319
-5.17	0.9413	319
-5.16	0.9410	318
-5.15	0.9407	318
-5.14	0.9405	317
-5.13	0.9402	317
-5.12	0.9399	316
-5.11	0.9395	316
-5.10	0.9392	315
-5.09	0.9389	314
-5.08	0.9386	314
-5.07	0.9382	313
-5.06	0.9379	313
-5.05	0.9375	312
-5.04	0.9371	312
-5.03	0.9367	311
-5.02	0.9363	311
-5.01	0.9359	310
-5.00	0.9357	310
-4.99	0.9353	309
-4.98	0.9350	308
-4.97	0.9348	308
-4.96	0.9346	307
-4.95	0.9343	307
-4.94	0.9339	306
-4.93	0.9335	306
-4.92	0.9330	305
-4.91	0.9327	304
-4.90	0.9324	304
-4.89	0.9320	303
-4.88	0.9316	303
-4.87	0.9312	302
-4.86	0.9309	302
-4.85	0.9306	301
-4.84	0.9302	300
-4.83	0.9298	300
-4.82	0.9295	299
-4.81	0.9290	299
-4.80	0.9286	298
-4.79	0.9283	297
-4.78	0.9279	297
-4.77	0.9276	296
-4.76	0.9271	296
-4.75	0.9267	295
-4.74	0.9264	295
-4.73	0.9260	294
-4.72	0.9256	293
-4.71	0.9251	293
-4.70	0.9247	292
-4.69	0.9243	292
-4.68	0.9237	291
-4.67	0.9233	290
-4.66	0.9229	290
-4.65	0.9224	289
-4.64	0.9220	289
-4.63	0.9215	288
-4.62	0.9211	287
-4.61	0.9205	287
-4.60	0.9201	286
-4.59	0.9196	285
-4.58	0.9192	285
-4.57	0.9187	284
-4.56	0.9183	284
-4.55	0.9178	283
-4.54	0.9173	282
-4.53	0.9168	282
-4.52	0.9163	281
-4.51	0.9158	280
-4.50	0.9153	280
-4.49	0.9148	279
-4.48	0.9143	278
-4.47	0.9138	278
-4.46	0.9133	277
-4.45	0.9129	277
-4.44	0.9123	276
-4.43	0.9118	275
-4.42	0.9114	275
-4.41	0.9109	274
-4.40	0.9104	273
-4.39	0.9098	273
-4.38	0.9093	272
-4.37	0.9087	271
-4.36	0.9081	271
-4.35	0.9075	270
-4.34	0.9068	269
-4.33	0.9063	269
-4.32	0.9057	268
-4.31	0.9051	267
-4.30	0.9046	267
-4.29	0.9039	266
-4.28	0.9032	265
-4.27	0.9027	265
-4.26	0.9022	264
-4.25	0.9015	263
-4.24	0.9009	263
-4.23	0.9003	262
-4.22	0.8997	261
-4.21	0.8989	260
-4.20	0.8982	260
-4.19	0.8976	259
-4.18	0.8968	258
-4.17	0.8962	258
-4.16	0.8954	257
-4.15	0.8949	256
-4.14	0.8941	256
-4.13	0.8935	255
-4.12	0.8927	254
-4.11	0.8919	253
-4.10	0.8911	253
-4.09	0.8904	252
-4.08	0.8895	251
-4.07	0.8888	250
-4.06	0.8880	250
-4.05	0.8872	249
-4.04	0.8865	248
-4.03	0.8857	248
-4.02	0.8848	247
-4.01	0.8840	246
-4.00	0.8832	245
-3.99	0.8826	245
-3.98	0.8818	244
-3.97	0.8810	243
-3.96	0.8801	242
-3.95	0.8793	242
-3.94	0.8784	241
-3.93	0.8776	240
-3.92	0.8765	239
-3.91	0.8756	238
-3.90	0.8748	238
-3.89	0.8739	237
-3.88	0.8729	236
-3.87	0.8721	235
-3.86	0.8711	235
-3.85	0.8701	234
-3.84	0.8689	233
-3.83	0.8680	232
-3.82	0.8669	231
-3.81	0.8658	231
-3.80	0.8649	230
-3.79	0.8638	229
-3.78	0.8628	228
-3.77	0.8618	227
-3.76	0.8609	226
-3.75	0.8597	226
-3.74	0.8587	225
-3.73	0.8577	224
-3.72	0.8565	223
-3.71	0.8554	222
-3.70	0.8540	221
-3.69	0.8527	221
-3.68	0.8514	220
-3.67	0.8501	219
-3.66	0.8488	218
-3.65	0.8477	217
-3.64	0.8462	216
-3.63	0.8451	215
-3.62	0.8440	214
-3.61	0.8429	214
-3.60	0.8417	213
-3.59	0.8403	212
-3.58	0.8389	211
-3.57	0.8377	210
-3.56	0.8362	209
-3.55	0.8349	208
-3.54	0.8333	207
-3.53	0.8318	206
-3.52	0.8304	205
-3.51	0.8288	204
-3.50	0.8273	203
-3.49	0.8257	203
-3.48	0.8240	202
-3.47	0.8224	201
-3.46	0.8209	200
-3.45	0.8193	199
-3.44	0.8176	198
-3.43	0.8161	197
-3.42	0.8145	196
-3.41	0.8124	195
-3.40	0.8105	194
-3.39	0.8088	193
-3.38	0.8065	192
-3.37	0.8045	191
-3.36	0.8026	190
-3.35	0.8008	189
-3.34	0.7988	187
-3.33	0.7969	186
-3.32	0.7949	185
-3.31	0.7925	184
-3.30	0.7904	183
-3.29	0.7879	182
-3.28	0.7854	181
-3.27	0.7826	180
-3.26	0.7802	179
-3.25	0.7777	177
-3.24	0.7750	176
-3.23	0.7718	175
-3.22	0.7689	174
-3.21	0.7657	172
-3.20	0.7617	171
-3.19	0.7548	169
-3.18	0.7527	168
-3.17	0.7502	167
-3.16	0.7478	166
-3.15	0.7451	165
-3.14	0.7427	163
-3.13	0.7401	162
-3.12	0.7372	161
-3.11	0.7342	160
-3.10	0.7309	158
-3.09	0.7278	157
-3.08	0.7243	156
-3.07	0.7208	154
-3.06	0.7165	153
-3.05	0.7127	151
-3.04	0.7086	150
-3.03	0.7055	148
-3.02	0.7022	147
-3.01	0.6984	146
-3.00	0.6944	145
-2.99	0.6905	144
-2.98	0.6853	142
-2.97	0.6802	141
-2.96	0.6768	140
-2.95	0.6731	139
-2.94	0.6693	137
-2.93	0.6646	136
-2.92	0.6612	135
-2.91	0.6579	134
-2.90	0.6544	133
-2.89	0.6515	132
-2.88	0.6481	131
-2.87	0.6442	130
-2.86	0.6404	129
-2.85	0.6367	127
-2.84	0.6328	126
-2.83	0.6291	125
-2.82	0.6252	124
-2.81	0.6207	123
-2.80	0.6165	122
-2.79	0.6121	120
-2.78	0.6076	119
-2.77	0.6025	118
-2.76	0.5967	116
-2.75	0.5907	115
-2.74	0.5858	113
-2.73	0.5804	112
-2.72	0.5744	110
-2.71	0.5691	109
-2.70	0.5630	108
-2.69	0.5552	106
-2.68	0.5488	105
-2.67	0.5421	103
-2.66	0.5341	102
-2.65	0.5268	100
-2.64	0.5208	99
-2.63	0.5135	97
-2.62	0.5087	96
-2.61	0.5040	95
-2.60	0.4992	94
-2.59	0.4930	92
-2.58	0.4875	91
-2.57	0.4827	90
-2.56	0.4775	89
-2.55	0.4715	87
-2.54	0.4654	86
-2.53	0.4609	85
-2.52	0.4563	84
-2.51	0.4521	83
-2.50	0.4480	82
-2.49	0.4435	81
-2.48	0.4388	79
-2.47	0.4344	78
-2.46	0.4295	77
-2.45	0.4249	76
-2.44	0.4196	75
-2.43	0.4145	74
-2.42	0.4079	73
-2.41	0.4032	72
-2.40	0.3984	71
-2.39	0.3930	69
-2.38	0.3875	68
-2.37	0.3816	67
-2.36	0.3758	66
-2.35	0.3696	65
-2.34	0.3629	63
-2.33	0.3549	62
-2.32	0.3433	60
-2.31	0.3350	58
-2.30	0.3266	57
-2.29	0.3213	56
-2.28	0.3154	54
-2.27	0.3078	53
-2.26	0.3023	51
-2.25	0.2971	50
-2.24	0.2920	49
-2.23	0.2876	48
-2.22	0.2835	47
-2.21	0.2791	46
-2.20	0.2744	45
-2.19	0.2693	44
-2.18	0.2638	43
-2.17	0.2591	42
-2.16	0.2536	41
-2.15	0.2478	40
-2.14	0.2428	39
-2.13	0.2374	38
-2.12	0.2322	37
-2.11	0.2260	35
-2.10	0.2207	34
-2.09	0.2147	33
-2.08	0.2069	31
-2.07	0.1980	30
-2.06	0.1915	29
-2.05	0.1854	27
-2.04	0.1795	26
-2.03	0.1720	25
-2.02	0.1650	24
-2.01	0.1614	23
-2.00	0.1568	22
-1.99	0.1519	21
-1.98	0.1467	21
-1.97	0.1403	19
-1.96	0.1330	18
-1.95	0.1277	17
-1.94	0.1227	16
-1.93	0.1184	16
-1.92	0.1131	15
-1.91	0.1081	14
-1.90	0.1015	13
-1.89	0.0963	12
-1.88	0.0921	11
-1.87	0.0889	11
-1.86	0.0862	10
-1.85	0.0832	10
-1.84	0.0804	9
-1.83	0.0768	9
-1.82	0.0725	8
-1.81	0.0686	8
-1.80	0.0636	7
-1.79	0.0608	7
-1.78	0.0571	6
-1.77	0.0529	6
-1.76	0.0494	5
-1.75	0.0433	5
-1.74	0.0413	4
-1.73	0.0393	4
-1.72	0.0372	4
-1.71	0.0348	4
-1.70	0.0321	3
-1.69	0.0291	3
-1.68	0.0255	2
-1.67	0.0213	2
-1.66	0.0164	1
-1.65	0.0129	1
-1.64	0.0090	0
-1.63	0.0082	0
-1.62	0.0072	0
-1.61	0.0063	0
-1.60	0.0045	0
-1.59	0.0031	0
-1.58	0.0027	0
-1.57	0.0023	0
-1.56	0.0017	0
-1.55	0.0007	0
-1.54	0.0000	0
-1.53	0.0000	0
-1.52	0.0000	0
-1.51	0.0000	0
-1.50	0.0000	0
-1.49	0.0000	0
-1.48	0.0000	0
-1.47	0.0000	0
-1.46	0.0000	0
-1.45	0.0000	0
-1.44	0.0000	0
-1.43	0.0000	0
-1.42	0.0000	0
-1.41	0.0000	0
-1.40	0.0000	0
-1.39	0.0000	0
-1.38	0.0000	0
-1.37	0.0000	0
-1.36	0.0000	0
-1.35	0.0000	0
-1.34	0.0000	0
-1.33	0.0000	0
-1.32	0.0000	0
-1.31	0.0000	0
-1.30	0.0000	0
-1.29	0.0000	0
-1.28	0.0000	0
-1.27	0.0000	0
-1.26	0.0000	0
-1.25	0.0000	0
-1.24	0.0000	0
-1.23	0.0000	0
-1.22	0.0000	0
-1.21	0.0000	0
-1.20	0.0000	0
-1.19	0.0000	0
-1.18	0.0000	0
-1.17	0.0000	0
-1.16	0.0000	0
-1.15	0.0000	0
-1.14	0.0000	0
-1.13	0.0000	0
-1.12	0.0000	0
-1.11	0.0000	0
-1.10	0.0000	0
-1.09	0.0000	0
-1.08	0.0000	0
-1.07	0.0000	0
-1.06	0.0000	0
-1.05	0.0000	0
-1.04	0.0000	0
-1.03	0.0000	0
-1.02	0.0000	0
-1.01	0.0000	0
-1.00	0.0000	0
